before_x,before_y,after_x,after_y,sample_idx
12.176347732543945,-1.7263033390045166,2.8733229637145996,18.215015411376953,17
11.727685928344727,-2.0532801151275635,2.199374198913574,17.882139205932617,17
12.588228225708008,-3.5125980377197266,2.479952096939087,20.287071228027344,17
10.942119598388672,-2.247588634490967,0.47120559215545654,18.154321670532227,17
11.736017227172852,-2.0688576698303223,1.9577480554580688,18.338109970092773,17
12.568346977233887,-4.153074741363525,1.4646254777908325,21.089277267456055,17
12.387110710144043,-3.218231201171875,2.101604700088501,20.079111099243164,17
11.985419273376465,-2.173419237136841,2.323221206665039,18.280580520629883,17
13.280457496643066,-3.3736228942871094,3.787992238998413,20.407751083374023,17
11.617589950561523,-2.50110125541687,1.811525821685791,18.665184020996094,17
10.94544506072998,-4.385643005371094,-0.42403849959373474,20.032752990722656,17
11.592934608459473,-3.011449098587036,0.9645580649375916,19.492496490478516,17
11.214682579040527,-2.10506534576416,1.1367394924163818,17.807682037353516,17
11.896354675292969,-2.143866539001465,2.0657825469970703,18.491403579711914,17
13.47390365600586,-2.323619842529297,9.089380264282227,10.319061279296875,17
12.560097694396973,-2.145925998687744,3.3628382682800293,17.999948501586914,17
10.872028350830078,-1.7023030519485474,0.14192207157611847,16.340232849121094,17
11.014779090881348,-2.0068931579589844,0.816872239112854,17.772829055786133,17
12.088168144226074,-2.4324629306793213,2.4955999851226807,18.701318740844727,17
9.996341705322266,-2.747690200805664,-0.5132044553756714,17.933813095092773,17
11.228075981140137,-1.716685175895691,0.7843962907791138,18.259328842163086,17
12.691046714782715,-2.2890145778656006,2.993656635284424,19.464580535888672,17
11.05772590637207,-4.318889617919922,0.16162116825580597,20.3085994720459,17
9.925663948059082,-2.4640579223632812,-0.13769207894802094,17.216333389282227,17
10.576826095581055,-2.4341955184936523,0.05328383669257164,18.169893264770508,17
11.779854774475098,-4.117556095123291,0.48163068294525146,20.621374130249023,17
11.849372863769531,-2.8353023529052734,1.6292715072631836,18.760072708129883,17
10.742927551269531,-2.5487606525421143,0.33759695291519165,18.627113342285156,17
10.693099975585938,-2.088773012161255,0.4732610583305359,17.592288970947266,17
12.196050643920898,-2.753615379333496,2.4186010360717773,19.684906005859375,17
12.17604923248291,-2.0952916145324707,2.661797285079956,18.599857330322266,17
12.74197006225586,-4.28748083114624,1.5770174264907837,21.29904556274414,17
12.214041709899902,-2.182429313659668,2.9971041679382324,19.20949935913086,17
12.138276100158691,-2.02250599861145,2.617872714996338,18.68943214416504,17
11.560551643371582,-2.8691699504852295,1.0516979694366455,19.32929229736328,17
11.064220428466797,-1.2796474695205688,1.1121318340301514,17.196565628051758,17
10.726497650146484,-1.9150152206420898,-0.08021499216556549,16.764320373535156,17
12.55762004852295,-3.5474796295166016,2.331098794937134,20.470239639282227,17
11.581259727478027,-3.4824116230010986,1.1516532897949219,20.228853225708008,17
11.82205867767334,-2.4309208393096924,1.9369068145751953,19.03718376159668,17
11.546895980834961,-3.6769673824310303,0.6624225378036499,19.983551025390625,17
12.264187812805176,-4.088469505310059,1.2630401849746704,21.029489517211914,17
13.476917266845703,-3.7459969520568848,3.509242534637451,21.094078063964844,17
11.546929359436035,-2.3486433029174805,1.508313775062561,17.85422706604004,17
11.304256439208984,-0.812103271484375,2.1754238605499268,18.117799758911133,17
12.13125991821289,-2.5812275409698486,2.3986194133758545,19.478069305419922,17
