cell_type,rank,RES
Fibroblast,37301,0.34287412926338984
Fibroblast,37302,0.342856542207463
Fibroblast,37303,0.3428389551515361
Fibroblast,37304,0.34282136809560926
Fibroblast,37305,0.3428037810396824
Fibroblast,37306,0.34278619398375554
Fibroblast,37307,0.3427686069278287
Fibroblast,37308,0.3427510198719018
Fibroblast,37309,0.34273343281597496
Fibroblast,37310,0.3427158457600481
Fibroblast,37311,0.34269825870412124
Fibroblast,37312,0.3426806716481944
Fibroblast,37313,0.3426630845922675
Fibroblast,37314,0.34264549753634066
Fibroblast,37315,0.3426279104804138
Fibroblast,37316,0.34261032342448694
Fibroblast,37317,0.3425927363685601
Fibroblast,37318,0.3425751493126332
Fibroblast,37319,0.34255756225670636
Fibroblast,37320,0.3425399752007795
Fibroblast,37321,0.34252238814485264
Fibroblast,37322,0.3425048010889258
Fibroblast,37323,0.3424872140329989
Fibroblast,37324,0.34246962697707206
Fibroblast,37325,0.3424520399211452
Fibroblast,37326,0.34243445286521834
Fibroblast,37327,0.3424168658092915
Fibroblast,37328,0.3423992787533646
Fibroblast,37329,0.34238169169743776
Fibroblast,37330,0.3423641046415109
Fibroblast,37331,0.34234651758558404
Fibroblast,37332,0.3423289305296572
Fibroblast,37333,0.3423113434737303
Fibroblast,37334,0.34229375641780346
Fibroblast,37335,0.3422761693618766
Fibroblast,37336,0.34225858230594974
Fibroblast,37337,0.3422409952500229
Fibroblast,37338,0.342223408194096
Fibroblast,37339,0.34220582113816916
Fibroblast,37340,0.3421882340822423
Fibroblast,37341,0.34217064702631544
Fibroblast,37342,0.3421530599703886
Fibroblast,37343,0.3421354729144617
Fibroblast,37344,0.34211788585853486
Fibroblast,37345,0.342100298802608
Fibroblast,37346,0.34208271174668115
Fibroblast,37347,0.3420651246907543
Fibroblast,37348,0.3420475376348274
Fibroblast,37349,0.34202995057890057
Fibroblast,37350,0.3420123635229737
Fibroblast,37351,0.34199477646704685
Fibroblast,37352,0.34197718941112
Fibroblast,37353,0.3419596023551931
Fibroblast,37354,0.34194201529926627
Fibroblast,37355,0.3419244282433394
Fibroblast,37356,0.34190684118741255
Fibroblast,37357,0.3418892541314857
Fibroblast,37358,0.3418716670755588
Fibroblast,37359,0.34185408001963197
Fibroblast,37360,0.3418364929637051
Fibroblast,37361,0.34181890590777825
Fibroblast,37362,0.3418013188518514
Fibroblast,37363,0.34178373179592453
Fibroblast,37364,0.34176614473999767
Fibroblast,37365,0.3417485576840708
Fibroblast,37366,0.34173097062814395
Fibroblast,37367,0.3417133835722171
Fibroblast,37368,0.34169579651629023
Fibroblast,37369,0.34167820946036337
Fibroblast,37370,0.3416606224044365
Fibroblast,37371,0.34164303534850965
Fibroblast,37372,0.3416254482925828
Fibroblast,37373,0.34160786123665593
Fibroblast,37374,0.34159027418072907
Fibroblast,37375,0.3415726871248022
Fibroblast,37376,0.34155510006887535
Fibroblast,37377,0.3415375130129485
Fibroblast,37378,0.34151992595702163
Fibroblast,37379,0.34150233890109477
Fibroblast,37380,0.3414847518451679
Fibroblast,37381,0.34146716478924105
Fibroblast,37382,0.3414495777333142
Fibroblast,37383,0.34143199067738733
Fibroblast,37384,0.34141440362146047
Fibroblast,37385,0.3413968165655336
Fibroblast,37386,0.34137922950960675
Fibroblast,37387,0.3413616424536799
Fibroblast,37388,0.34134405539775303
Fibroblast,37389,0.3413264683418262
Fibroblast,37390,0.3413088812858993
Fibroblast,37391,0.34129129422997245
Fibroblast,37392,0.3412737071740456
Fibroblast,37393,0.34125612011811873
Fibroblast,37394,0.3412385330621919
Fibroblast,37395,0.341220946006265
Fibroblast,37396,0.34120335895033815
Fibroblast,37397,0.3411857718944113
Fibroblast,37398,0.34116818483848443
Fibroblast,37399,0.3411505977825576
Fibroblast,37400,0.3411330107266307
Fibroblast,37401,0.34111542367070385
Fibroblast,37402,0.341097836614777
Fibroblast,37403,0.34108024955885013
Fibroblast,37404,0.3410626625029233
Fibroblast,37405,0.3410450754469964
Fibroblast,37406,0.34102748839106956
Fibroblast,37407,0.3410099013351427
Fibroblast,37408,0.34099231427921584
Fibroblast,37409,0.340974727223289
Fibroblast,37410,0.3409571401673621
Fibroblast,37411,0.34093955311143526
Fibroblast,37412,0.3409219660555084
Fibroblast,37413,0.34090437899958154
Fibroblast,37414,0.3408867919436547
Fibroblast,37415,0.3408692048877278
Fibroblast,37416,0.34085161783180096
Fibroblast,37417,0.3408340307758741
Fibroblast,37418,0.34081644371994724
Fibroblast,37419,0.3407988566640204
Fibroblast,37420,0.3407812696080935
Fibroblast,37421,0.34076368255216666
Fibroblast,37422,0.3407460954962398
Fibroblast,37423,0.34072850844031294
Fibroblast,37424,0.3407109213843861
Fibroblast,37425,0.3406933343284592
Fibroblast,37426,0.34067574727253236
Fibroblast,37427,0.3406581602166055
Fibroblast,37428,0.34064057316067864
Fibroblast,37429,0.3406229861047518
Fibroblast,37430,0.3406053990488249
Fibroblast,37431,0.34058781199289806
Fibroblast,37432,0.3405702249369712
Fibroblast,37433,0.34055263788104434
Fibroblast,37434,0.3405350508251175
Fibroblast,37435,0.3405174637691906
Fibroblast,37436,0.34049987671326376
Fibroblast,37437,0.3404822896573369
Fibroblast,37438,0.34046470260141004
Fibroblast,37439,0.3404471155454832
Fibroblast,37440,0.3404295284895563
Fibroblast,37441,0.34041194143362946
Fibroblast,37442,0.3403943543777026
Fibroblast,37443,0.34037676732177574
Fibroblast,37444,0.3403591802658489
Fibroblast,37445,0.340341593209922
Fibroblast,37446,0.34032400615399516
Fibroblast,37447,0.3403064190980683
Fibroblast,37448,0.34028883204214144
Fibroblast,37449,0.3402712449862146
Fibroblast,37450,0.3402536579302877
Fibroblast,37451,0.34023607087436086
Fibroblast,37452,0.340218483818434
Fibroblast,37453,0.34020089676250714
Fibroblast,37454,0.3401833097065803
Fibroblast,37455,0.3401657226506534
Fibroblast,37456,0.34014813559472656
Fibroblast,37457,0.3401305485387997
Fibroblast,37458,0.34011296148287284
Fibroblast,37459,0.340095374426946
Fibroblast,37460,0.3400777873710191
Fibroblast,37461,0.34006020031509226
Fibroblast,37462,0.3400426132591654
Fibroblast,37463,0.34002502620323855
Fibroblast,37464,0.3400074391473117
Fibroblast,37465,0.3399898520913848
Fibroblast,37466,0.33997226503545797
Fibroblast,37467,0.3399546779795311
Fibroblast,37468,0.33993709092360425
Fibroblast,37469,0.3399195038676774
Fibroblast,37470,0.3399019168117505
Fibroblast,37471,0.33988432975582367
Fibroblast,37472,0.3398667426998968
Fibroblast,37473,0.33984915564396995
Fibroblast,37474,0.3398315685880431
Fibroblast,37475,0.3398139815321162
Fibroblast,37476,0.33979639447618937
Fibroblast,37477,0.3397788074202625
Fibroblast,37478,0.33976122036433565
Fibroblast,37479,0.3397436333084088
Fibroblast,37480,0.33972604625248193
Fibroblast,37481,0.33970845919655507
Fibroblast,37482,0.3396908721406282
Fibroblast,37483,0.33967328508470135
Fibroblast,37484,0.3396556980287745
Fibroblast,37485,0.33963811097284763
Fibroblast,37486,0.33962052391692077
Fibroblast,37487,0.3396029368609939
Fibroblast,37488,0.33958534980506705
Fibroblast,37489,0.3395677627491402
Fibroblast,37490,0.33955017569321333
Fibroblast,37491,0.33953258863728647
Fibroblast,37492,0.3395150015813596
Fibroblast,37493,0.33949741452543275
Fibroblast,37494,0.3394798274695059
Fibroblast,37495,0.33946224041357903
Fibroblast,37496,0.33944465335765217
Fibroblast,37497,0.3394270663017253
Fibroblast,37498,0.33940947924579845
Fibroblast,37499,0.3393918921898716
Fibroblast,37500,0.33937430513394473
Fibroblast,37501,0.33935671807801787
Fibroblast,37502,0.339339131022091
Fibroblast,37503,0.33932154396616415
Fibroblast,37504,0.3393039569102373
Fibroblast,37505,0.33928636985431043
Fibroblast,37506,0.3392687827983836
Fibroblast,37507,0.3392511957424567
Fibroblast,37508,0.33923360868652985
Fibroblast,37509,0.339216021630603
Fibroblast,37510,0.33919843457467613
Fibroblast,37511,0.3391808475187493
Fibroblast,37512,0.3391632604628224
Fibroblast,37513,0.33914567340689555
Fibroblast,37514,0.3391280863509687
Fibroblast,37515,0.33911049929504183
Fibroblast,37516,0.339092912239115
Fibroblast,37517,0.3390753251831881
Fibroblast,37518,0.33905773812726125
Fibroblast,37519,0.3390401510713344
Fibroblast,37520,0.33902256401540753
Fibroblast,37521,0.3390049769594807
Fibroblast,37522,0.3389873899035538
Fibroblast,37523,0.33896980284762696
Fibroblast,37524,0.3389522157917001
Fibroblast,37525,0.33893462873577324
Fibroblast,37526,0.3389170416798464
Fibroblast,37527,0.3388994546239195
Fibroblast,37528,0.33888186756799266
Fibroblast,37529,0.3388642805120658
Fibroblast,37530,0.33884669345613894
Fibroblast,37531,0.3388291064002121
Fibroblast,37532,0.3388115193442852
Fibroblast,37533,0.33879393228835836
Fibroblast,37534,0.3387763452324315
Fibroblast,37535,0.33875875817650464
Fibroblast,37536,0.3387411711205778
Fibroblast,37537,0.3387235840646509
Fibroblast,37538,0.33870599700872406
Fibroblast,37539,0.3386884099527972
Fibroblast,37540,0.33867082289687034
Fibroblast,37541,0.3386532358409435
Fibroblast,37542,0.3386356487850166
Fibroblast,37543,0.33861806172908976
Fibroblast,37544,0.3386004746731629
Fibroblast,37545,0.33858288761723604
Fibroblast,37546,0.3385653005613092
Fibroblast,37547,0.3385477135053823
Fibroblast,37548,0.33853012644945546
Fibroblast,37549,0.3385125393935286
Fibroblast,37550,0.33849495233760174
Fibroblast,37551,0.3384773652816749
Fibroblast,37552,0.338459778225748
Fibroblast,37553,0.33844219116982116
Fibroblast,37554,0.3384246041138943
Fibroblast,37555,0.33840701705796744
Fibroblast,37556,0.3383894300020406
Fibroblast,37557,0.3383718429461137
Fibroblast,37558,0.33835425589018686
Fibroblast,37559,0.33833666883426
Fibroblast,37560,0.33831908177833314
Fibroblast,37561,0.3383014947224063
Fibroblast,37562,0.3382839076664794
Fibroblast,37563,0.33826632061055256
Fibroblast,37564,0.3382487335546257
Fibroblast,37565,0.33823114649869884
Fibroblast,37566,0.338213559442772
Fibroblast,37567,0.3381959723868451
Fibroblast,37568,0.33817838533091826
Fibroblast,37569,0.3381607982749914
Fibroblast,37570,0.33814321121906454
Fibroblast,37571,0.3381256241631377
Fibroblast,37572,0.3381080371072108
Fibroblast,37573,0.33809045005128396
Fibroblast,37574,0.3380728629953571
Fibroblast,37575,0.33805527593943024
Fibroblast,37576,0.3380376888835034
Fibroblast,37577,0.3380201018275765
Fibroblast,37578,0.33800251477164966
Fibroblast,37579,0.3379849277157228
Fibroblast,37580,0.33796734065979595
Fibroblast,37581,0.3379497536038691
Fibroblast,37582,0.3379321665479422
Fibroblast,37583,0.33791457949201537
Fibroblast,37584,0.3378969924360885
Fibroblast,37585,0.33787940538016165
Fibroblast,37586,0.3378618183242348
Fibroblast,37587,0.3378442312683079
Fibroblast,37588,0.33782664421238107
Fibroblast,37589,0.3378090571564542
Fibroblast,37590,0.33779147010052735
Fibroblast,37591,0.3377738830446005
Fibroblast,37592,0.3377562959886736
Fibroblast,37593,0.33773870893274677
Fibroblast,37594,0.3377211218768199
Fibroblast,37595,0.33770353482089305
Fibroblast,37596,0.3376859477649662
Fibroblast,37597,0.33766836070903933
Fibroblast,37598,0.33765077365311247
Fibroblast,37599,0.3376331865971856
Fibroblast,37600,0.33761559954125875
Fibroblast,37601,0.3375980124853319
Fibroblast,37602,0.33758042542940503
Fibroblast,37603,0.33756283837347817
Fibroblast,37604,0.3375452513175513
Fibroblast,37605,0.33752766426162445
Fibroblast,37606,0.3375100772056976
Fibroblast,37607,0.33749249014977073
Fibroblast,37608,0.33747490309384387
Fibroblast,37609,0.337457316037917
Fibroblast,37610,0.33743972898199015
Fibroblast,37611,0.3374221419260633
Fibroblast,37612,0.33740455487013643
Fibroblast,37613,0.33738696781420957
Fibroblast,37614,0.3373693807582827
Fibroblast,37615,0.33735179370235585
Fibroblast,37616,0.337334206646429
Fibroblast,37617,0.33731661959050213
Fibroblast,37618,0.33729903253457527
Fibroblast,37619,0.3372814454786484
Fibroblast,37620,0.33726385842272155
Fibroblast,37621,0.3372462713667947
Fibroblast,37622,0.33722868431086783
Fibroblast,37623,0.337211097254941
Fibroblast,37624,0.3371935101990141
Fibroblast,37625,0.33717592314308725
Fibroblast,37626,0.3371583360871604
Fibroblast,37627,0.33714074903123353
Fibroblast,37628,0.3371231619753067
Fibroblast,37629,0.3371055749193798
Fibroblast,37630,0.33708798786345295
Fibroblast,37631,0.3370704008075261
Fibroblast,37632,0.33705281375159923
Fibroblast,37633,0.3370352266956724
Fibroblast,37634,0.3370176396397455
Fibroblast,37635,0.33700005258381865
Fibroblast,37636,0.3369824655278918
Fibroblast,37637,0.33696487847196493
Fibroblast,37638,0.3369472914160381
Fibroblast,37639,0.3369297043601112
Fibroblast,37640,0.33691211730418436
Fibroblast,37641,0.3368945302482575
Fibroblast,37642,0.33687694319233064
Fibroblast,37643,0.3368593561364038
Fibroblast,37644,0.3368417690804769
Fibroblast,37645,0.33682418202455006
Fibroblast,37646,0.3368065949686232
Fibroblast,37647,0.33678900791269634
Fibroblast,37648,0.3367714208567695
Fibroblast,37649,0.3367538338008426
Fibroblast,37650,0.33673624674491576
Fibroblast,37651,0.3367186596889889
Fibroblast,37652,0.33670107263306204
Fibroblast,37653,0.3366834855771352
Fibroblast,37654,0.3366658985212083
Fibroblast,37655,0.33664831146528146
Fibroblast,37656,0.3366307244093546
Fibroblast,37657,0.33661313735342774
Fibroblast,37658,0.3365955502975009
Fibroblast,37659,0.336577963241574
Fibroblast,37660,0.33656037618564716
Fibroblast,37661,0.3365427891297203
Fibroblast,37662,0.33652520207379344
Fibroblast,37663,0.3365076150178666
Fibroblast,37664,0.3364900279619397
Fibroblast,37665,0.33647244090601286
Fibroblast,37666,0.336454853850086
Fibroblast,37667,0.33643726679415914
Fibroblast,37668,0.3364196797382323
Fibroblast,37669,0.3364020926823054
Fibroblast,37670,0.33638450562637856
Fibroblast,37671,0.3363669185704517
Fibroblast,37672,0.33634933151452484
Fibroblast,37673,0.336331744458598
Fibroblast,37674,0.3363141574026711
Fibroblast,37675,0.33629657034674426
Fibroblast,37676,0.3362789832908174
Fibroblast,37677,0.33626139623489054
Fibroblast,37678,0.3362438091789637
Fibroblast,37679,0.3362262221230368
Fibroblast,37680,0.33620863506710996
Fibroblast,37681,0.3361910480111831
Fibroblast,37682,0.33617346095525624
Fibroblast,37683,0.3361558738993294
Fibroblast,37684,0.3361382868434025
Fibroblast,37685,0.33612069978747566
Fibroblast,37686,0.3361031127315488
Fibroblast,37687,0.33608552567562194
Fibroblast,37688,0.3360679386196951
Fibroblast,37689,0.3360503515637682
Fibroblast,37690,0.33603276450784136
Fibroblast,37691,0.3360151774519145
Fibroblast,37692,0.33599759039598764
Fibroblast,37693,0.3359800033400608
Fibroblast,37694,0.3359624162841339
Fibroblast,37695,0.33594482922820706
Fibroblast,37696,0.3359272421722802
Fibroblast,37697,0.33590965511635335
Fibroblast,37698,0.3358920680604265
Fibroblast,37699,0.3358744810044996
Fibroblast,37700,0.33585689394857277
Fibroblast,37701,0.3358393068926459
Fibroblast,37702,0.33582171983671905
Fibroblast,37703,0.3358041327807922
Fibroblast,37704,0.3357865457248653
Fibroblast,37705,0.33576895866893847
Fibroblast,37706,0.3357513716130116
Fibroblast,37707,0.33573378455708475
Fibroblast,37708,0.3357161975011579
Fibroblast,37709,0.335698610445231
Fibroblast,37710,0.33568102338930417
Fibroblast,37711,0.3356634363333773
Fibroblast,37712,0.33564584927745045
Fibroblast,37713,0.3356282622215236
Fibroblast,37714,0.33561067516559673
Fibroblast,37715,0.33559308810966987
Fibroblast,37716,0.335575501053743
Fibroblast,37717,0.33555791399781615
Fibroblast,37718,0.3355403269418893
Fibroblast,37719,0.33552273988596243
Fibroblast,37720,0.33550515283003557
Fibroblast,37721,0.3354875657741087
Fibroblast,37722,0.33546997871818185
Fibroblast,37723,0.335452391662255
Fibroblast,37724,0.33543480460632813
Fibroblast,37725,0.33541721755040127
Fibroblast,37726,0.3353996304944744
Fibroblast,37727,0.33538204343854755
Fibroblast,37728,0.3353644563826207
Fibroblast,37729,0.33534686932669383
Fibroblast,37730,0.33532928227076697
Fibroblast,37731,0.3353116952148401
Fibroblast,37732,0.33529410815891325
Fibroblast,37733,0.3352765211029864
Fibroblast,37734,0.33525893404705953
Fibroblast,37735,0.33524134699113267
Fibroblast,37736,0.3352237599352058
Fibroblast,37737,0.33520617287927895
Fibroblast,37738,0.3351885858233521
Fibroblast,37739,0.33517099876742523
Fibroblast,37740,0.3351534117114984
Fibroblast,37741,0.3351358246555715
Fibroblast,37742,0.33511823759964465
Fibroblast,37743,0.3351006505437178
Fibroblast,37744,0.33508306348779093
Fibroblast,37745,0.3350654764318641
Fibroblast,37746,0.3350478893759372
Fibroblast,37747,0.33503030232001035
Fibroblast,37748,0.3350127152640835
Fibroblast,37749,0.33499512820815663
Fibroblast,37750,0.3349775411522298
Fibroblast,37751,0.3349599540963029
Fibroblast,37752,0.33494236704037605
Fibroblast,37753,0.3349247799844492
Fibroblast,37754,0.33490719292852233
Fibroblast,37755,0.3348896058725955
Fibroblast,37756,0.3348720188166686
Fibroblast,37757,0.33485443176074176
Fibroblast,37758,0.3348368447048149
Fibroblast,37759,0.33481925764888804
Fibroblast,37760,0.3348016705929612
Fibroblast,37761,0.3347840835370343
Fibroblast,37762,0.33476649648110746
Fibroblast,37763,0.3347489094251806
Fibroblast,37764,0.33473132236925374
Fibroblast,37765,0.3347137353133269
Fibroblast,37766,0.3346961482574
Fibroblast,37767,0.33467856120147316
Fibroblast,37768,0.3346609741455463
Fibroblast,37769,0.33464338708961944
Fibroblast,37770,0.3346258000336926
Fibroblast,37771,0.3346082129777657
Fibroblast,37772,0.33459062592183886
Fibroblast,37773,0.334573038865912
Fibroblast,37774,0.33455545180998514
Fibroblast,37775,0.3345378647540583
Fibroblast,37776,0.3345202776981314
Fibroblast,37777,0.33450269064220456
Fibroblast,37778,0.3344851035862777
Fibroblast,37779,0.33446751653035084
Fibroblast,37780,0.334449929474424
Fibroblast,37781,0.3344323424184971
Fibroblast,37782,0.33441475536257026
Fibroblast,37783,0.3343971683066434
Fibroblast,37784,0.33437958125071654
Fibroblast,37785,0.3343619941947897
Fibroblast,37786,0.3343444071388628
Fibroblast,37787,0.33432682008293596
Fibroblast,37788,0.3343092330270091
Fibroblast,37789,0.33429164597108224
Fibroblast,37790,0.3342740589151554
Fibroblast,37791,0.3342564718592285
Fibroblast,37792,0.33423888480330166
Fibroblast,37793,0.3342212977473748
Fibroblast,37794,0.33420371069144794
Fibroblast,37795,0.3341861236355211
Fibroblast,37796,0.3341685365795942
Fibroblast,37797,0.33415094952366736
Fibroblast,37798,0.3341333624677405
Fibroblast,37799,0.33411577541181364
Fibroblast,37800,0.3340981883558868
Fibroblast,37801,0.3340806012999599
Fibroblast,37802,0.33406301424403306
Fibroblast,37803,0.3340454271881062
Fibroblast,37804,0.33402784013217934
Fibroblast,37805,0.3340102530762525
Fibroblast,37806,0.3339926660203256
Fibroblast,37807,0.33397507896439876
Fibroblast,37808,0.3339574919084719
Fibroblast,37809,0.33393990485254504
Fibroblast,37810,0.3339223177966182
Fibroblast,37811,0.3339047307406913
Fibroblast,37812,0.33388714368476446
Fibroblast,37813,0.3338695566288376
Fibroblast,37814,0.33385196957291075
Fibroblast,37815,0.3338343825169839
Fibroblast,37816,0.333816795461057
Fibroblast,37817,0.33379920840513017
Fibroblast,37818,0.3337816213492033
Fibroblast,37819,0.33376403429327645
Fibroblast,37820,0.3337464472373496
Fibroblast,37821,0.3337288601814227
Fibroblast,37822,0.33371127312549587
Fibroblast,37823,0.333693686069569
Fibroblast,37824,0.33367609901364215
Fibroblast,37825,0.3336585119577153
Fibroblast,37826,0.3336409249017884
Fibroblast,37827,0.33362333784586157
Fibroblast,37828,0.3336057507899347
Fibroblast,37829,0.33358816373400785
Fibroblast,37830,0.333570576678081
Fibroblast,37831,0.33355298962215413
Fibroblast,37832,0.33353540256622727
Fibroblast,37833,0.3335178155103004
Fibroblast,37834,0.33350022845437355
Fibroblast,37835,0.3334826413984467
Fibroblast,37836,0.33346505434251983
Fibroblast,37837,0.33344746728659297
Fibroblast,37838,0.3334298802306661
Fibroblast,37839,0.33341229317473925
Fibroblast,37840,0.3333947061188124
Fibroblast,37841,0.33337711906288553
Fibroblast,37842,0.33335953200695867
Fibroblast,37843,0.3333419449510318
Fibroblast,37844,0.33332435789510495
Fibroblast,37845,0.3333067708391781
Fibroblast,37846,0.33328918378325123
Fibroblast,37847,0.33327159672732437
Fibroblast,37848,0.3332540096713975
Fibroblast,37849,0.33323642261547065
Fibroblast,37850,0.3332188355595438
Fibroblast,37851,0.33320124850361693
Fibroblast,37852,0.33318366144769007
Fibroblast,37853,0.3331660743917632
Fibroblast,37854,0.33314848733583635
Fibroblast,37855,0.3331309002799095
Fibroblast,37856,0.33311331322398263
Fibroblast,37857,0.3330957261680558
Fibroblast,37858,0.3330781391121289
Fibroblast,37859,0.33306055205620205
Fibroblast,37860,0.3330429650002752
Fibroblast,37861,0.33302537794434833
Fibroblast,37862,0.3330077908884215
Fibroblast,37863,0.3329902038324946
Fibroblast,37864,0.33297261677656775
Fibroblast,37865,0.3329550297206409
Fibroblast,37866,0.33293744266471403
Fibroblast,37867,0.3329198556087872
Fibroblast,37868,0.3329022685528603
Fibroblast,37869,0.33288468149693345
Fibroblast,37870,0.3328670944410066
Fibroblast,37871,0.33284950738507973
Fibroblast,37872,0.3328319203291529
Fibroblast,37873,0.332814333273226
Fibroblast,37874,0.33279674621729916
Fibroblast,37875,0.3327791591613723
Fibroblast,37876,0.33276157210544544
Fibroblast,37877,0.3327439850495186
Fibroblast,37878,0.3327263979935917
Fibroblast,37879,0.33270881093766486
Fibroblast,37880,0.332691223881738
Fibroblast,37881,0.33267363682581114
Fibroblast,37882,0.3326560497698843
Fibroblast,37883,0.3326384627139574
Fibroblast,37884,0.33262087565803056
Fibroblast,37885,0.3326032886021037
Fibroblast,37886,0.33258570154617684
Fibroblast,37887,0.33256811449025
Fibroblast,37888,0.3325505274343231
Fibroblast,37889,0.33253294037839626
Fibroblast,37890,0.3325153533224694
Fibroblast,37891,0.33249776626654254
Fibroblast,37892,0.3324801792106157
Fibroblast,37893,0.3324625921546888
Fibroblast,37894,0.33244500509876196
Fibroblast,37895,0.3324274180428351
Fibroblast,37896,0.33240983098690824
Fibroblast,37897,0.3323922439309814
Fibroblast,37898,0.3323746568750545
Fibroblast,37899,0.33235706981912766
Fibroblast,37900,0.3323394827632008
Fibroblast,37901,0.33232189570727394
Fibroblast,37902,0.3323043086513471
Fibroblast,37903,0.3322867215954202
Fibroblast,37904,0.33226913453949336
Fibroblast,37905,0.3322515474835665
Fibroblast,37906,0.33223396042763964
Fibroblast,37907,0.3322163733717128
Fibroblast,37908,0.3321987863157859
Fibroblast,37909,0.33218119925985906
Fibroblast,37910,0.3321636122039322
Fibroblast,37911,0.33214602514800534
Fibroblast,37912,0.3321284380920785
Fibroblast,37913,0.3321108510361516
Fibroblast,37914,0.33209326398022476
Fibroblast,37915,0.3320756769242979
Fibroblast,37916,0.33205808986837104
Fibroblast,37917,0.3320405028124442
Fibroblast,37918,0.3320229157565173
Fibroblast,37919,0.33200532870059046
Fibroblast,37920,0.3319877416446636
Fibroblast,37921,0.33197015458873674
Fibroblast,37922,0.3319525675328099
Fibroblast,37923,0.331934980476883
Fibroblast,37924,0.33191739342095616
Fibroblast,37925,0.3318998063650293
Fibroblast,37926,0.33188221930910244
Fibroblast,37927,0.3318646322531756
Fibroblast,37928,0.3318470451972487
Fibroblast,37929,0.33182945814132186
Fibroblast,37930,0.331811871085395
Fibroblast,37931,0.33179428402946815
Fibroblast,37932,0.3317766969735413
Fibroblast,37933,0.3317591099176144
Fibroblast,37934,0.33174152286168757
Fibroblast,37935,0.3317239358057607
Fibroblast,37936,0.33170634874983385
Fibroblast,37937,0.331688761693907
Fibroblast,37938,0.3316711746379801
Fibroblast,37939,0.33165358758205327
Fibroblast,37940,0.3316360005261264
Fibroblast,37941,0.33161841347019955
Fibroblast,37942,0.3316008264142727
Fibroblast,37943,0.3315832393583458
Fibroblast,37944,0.33156565230241897
Fibroblast,37945,0.3315480652464921
Fibroblast,37946,0.33153047819056525
Fibroblast,37947,0.3315128911346384
Fibroblast,37948,0.33149530407871153
Fibroblast,37949,0.33147771702278467
Fibroblast,37950,0.3314601299668578
Fibroblast,37951,0.33144254291093095
Fibroblast,37952,0.3314249558550041
Fibroblast,37953,0.33140736879907723
Fibroblast,37954,0.33138978174315037
Fibroblast,37955,0.3313721946872235
Fibroblast,37956,0.33135460763129665
Fibroblast,37957,0.3313370205753698
Fibroblast,37958,0.33131943351944293
Fibroblast,37959,0.33130184646351607
Fibroblast,37960,0.3312842594075892
Fibroblast,37961,0.33126667235166235
Fibroblast,37962,0.3312490852957355
Fibroblast,37963,0.33123149823980863
Fibroblast,37964,0.33121391118388177
Fibroblast,37965,0.3311963241279549
Fibroblast,37966,0.33117873707202805
Fibroblast,37967,0.3311611500161012
Fibroblast,37968,0.33114356296017433
Fibroblast,37969,0.33112597590424747
Fibroblast,37970,0.3311083888483206
Fibroblast,37971,0.33109080179239375
Fibroblast,37972,0.3310732147364669
Fibroblast,37973,0.33105562768054003
Fibroblast,37974,0.3310380406246132
Fibroblast,37975,0.3310204535686863
Fibroblast,37976,0.33100286651275945
Fibroblast,37977,0.3309852794568326
Fibroblast,37978,0.33096769240090573
Fibroblast,37979,0.3309501053449789
Fibroblast,37980,0.330932518289052
Fibroblast,37981,0.33091493123312515
Fibroblast,37982,0.3308973441771983
Fibroblast,37983,0.33087975712127143
Fibroblast,37984,0.3308621700653446
Fibroblast,37985,0.3308445830094177
Fibroblast,37986,0.33082699595349085
Fibroblast,37987,0.330809408897564
Fibroblast,37988,0.33079182184163713
Fibroblast,37989,0.3307742347857103
Fibroblast,37990,0.3307566477297834
Fibroblast,37991,0.33073906067385656
Fibroblast,37992,0.3307214736179297
Fibroblast,37993,0.33070388656200284
Fibroblast,37994,0.330686299506076
Fibroblast,37995,0.3306687124501491
Fibroblast,37996,0.33065112539422226
Fibroblast,37997,0.3306335383382954
Fibroblast,37998,0.33061595128236854
Fibroblast,37999,0.3305983642264417
Fibroblast,38000,0.3305807771705148
Fibroblast,38001,0.33056319011458796
Fibroblast,38002,0.3305456030586611
Fibroblast,38003,0.33052801600273424
Fibroblast,38004,0.3305104289468074
Fibroblast,38005,0.3304928418908805
Fibroblast,38006,0.33047525483495366
Fibroblast,38007,0.3304576677790268
Fibroblast,38008,0.33044008072309994
Fibroblast,38009,0.3304224936671731
Fibroblast,38010,0.3304049066112462
Fibroblast,38011,0.33038731955531936
Fibroblast,38012,0.3303697324993925
Fibroblast,38013,0.33035214544346564
Fibroblast,38014,0.3303345583875388
Fibroblast,38015,0.3303169713316119
Fibroblast,38016,0.33029938427568506
Fibroblast,38017,0.3302817972197582
Fibroblast,38018,0.33026421016383134
Fibroblast,38019,0.3302466231079045
Fibroblast,38020,0.3302290360519776
Fibroblast,38021,0.33021144899605076
Fibroblast,38022,0.3301938619401239
Fibroblast,38023,0.33017627488419704
Fibroblast,38024,0.3301586878282702
Fibroblast,38025,0.3301411007723433
Fibroblast,38026,0.33012351371641646
Fibroblast,38027,0.3301059266604896
Fibroblast,38028,0.33008833960456274
Fibroblast,38029,0.3300707525486359
Fibroblast,38030,0.330053165492709
Fibroblast,38031,0.33003557843678216
Fibroblast,38032,0.3300179913808553
Fibroblast,38033,0.33000040432492844
Fibroblast,38034,0.3299828172690016
Fibroblast,38035,0.3299652302130747
Fibroblast,38036,0.32994764315714786
Fibroblast,38037,0.329930056101221
Fibroblast,38038,0.32991246904529414
