nhood,x,y,Nhood_size,logFC,SpatialFDR,graph_color
265,0.21831955015659332,-5.314452171325684,36.0,0.7575114161237629,0.9647636786647844,0.7575114161237629
266,-1.2828636169433594,11.765430450439453,45.0,-2.1407684319769227,0.9647636786647844,-2.1407684319769227
267,2.3260698318481445,3.8305537700653076,26.0,-0.718490670323632,0.9647636786647844,-0.718490670323632
268,0.25903141498565674,9.469870567321777,47.0,-0.37268865143059476,0.9954581155312646,-0.37268865143059476
269,1.1891776323318481,4.952211380004883,40.0,1.8353183250951068,0.9647636786647844,1.8353183250951068
270,-1.6742511987686157,-0.653697669506073,86.0,0.09977861601722092,0.9954581155312646,0.09977861601722092
271,-1.3399622440338135,11.576386451721191,32.0,-1.368695584293074,0.9647636786647844,-1.368695584293074
272,0.5469273924827576,9.331901550292969,43.0,-0.781243987874605,0.9647636786647844,-0.781243987874605
273,-3.462254047393799,9.076950073242188,70.0,-1.3247417890043423,0.9647636786647844,-1.3247417890043423
274,0.4219570457935333,-2.583852767944336,40.0,1.0215671219082323,0.9647636786647844,1.0215671219082323
275,-2.2982141971588135,6.095563888549805,86.0,-1.0387762105500822,0.9647636786647844,-1.0387762105500822
276,0.8030434250831604,-4.692633628845215,51.0,0.1586731817178451,0.9954581155312646,0.1586731817178451
277,0.4898415505886078,10.904191017150879,38.0,0.8564780031699222,0.9647636786647844,0.8564780031699222
278,0.7136732935905457,6.631962776184082,62.0,-0.2469632325709916,0.9954581155312646,-0.2469632325709916
279,2.651000499725342,2.004240036010742,30.0,-0.04087663513741595,0.9954581155312646,-0.04087663513741595
280,-0.9772144556045532,7.109426975250244,48.0,-1.1976820967203645,0.9647636786647844,-1.1976820967203645
281,2.730272054672241,9.27645492553711,38.0,-1.4031254710867316,0.9647636786647844,-1.4031254710867316
282,2.48423171043396,3.5597281455993652,25.0,0.11949548090714243,0.9954581155312646,0.11949548090714243
283,2.388939380645752,3.4094769954681396,33.0,-0.03242694589744733,0.9963060860043802,-0.03242694589744733
284,-3.3089075088500977,8.464117050170898,30.0,-0.9941304692741713,0.9647636786647844,-0.9941304692741713
285,1.2491422891616821,-3.0622007846832275,34.0,-1.1829669139684014,0.9647636786647844,-1.1829669139684014
286,0.9736624956130981,4.449102401733398,33.0,0.30611517089613144,0.9954581155312646,0.30611517089613144
287,-1.0255557298660278,-3.2931125164031982,48.0,0.1488910845996012,0.9954581155312646,0.1488910845996012
288,-4.828658103942871,0.39593595266342163,21.0,1.4492045145205252,0.9647636786647844,1.4492045145205252
289,-1.5766347646713257,6.225100994110107,67.0,-0.7726630970989123,0.9647636786647844,-0.7726630970989123
290,-0.9192428588867188,-4.260865688323975,18.0,1.0159481604486464,0.9647636786647844,1.0159481604486464
291,-0.7616345882415771,0.9372208714485168,35.0,0.5106350299030014,0.9954581155312646,0.5106350299030014
292,1.1024566888809204,5.241467475891113,26.0,0.07369365831712653,0.9954581155312646,0.07369365831712653
293,-3.205357551574707,3.3959500789642334,136.0,0.5557024165079324,0.9647636786647844,0.5557024165079324
294,5.3443074226379395,2.9686245918273926,36.0,-1.091603552487875,0.9647636786647844,-1.091603552487875
295,1.3684301376342773,-3.6251325607299805,67.0,-0.7156581820531288,0.9647636786647844,-0.7156581820531288
296,-0.9089875221252441,3.545842170715332,149.0,-0.4826411514369123,0.9647636786647844,-0.4826411514369123
297,-0.9205813407897949,-2.7294464111328125,61.0,0.9656982220225615,0.9647636786647844,0.9656982220225615
298,2.797764778137207,2.2642953395843506,70.0,-5.099101185671576,0.8726958267000119,-5.099101185671576
299,-0.7630938291549683,12.264290809631348,30.0,-0.6260323373748629,0.9750063872957414,-0.6260323373748629
300,0.19425198435783386,5.5768656730651855,38.0,-1.2872628165753164,0.9647636786647844,-1.2872628165753164
301,-2.448640823364258,-0.710842490196228,78.0,1.6743111505095758,0.9647636786647844,1.6743111505095758
302,0.6019449830055237,6.960200786590576,36.0,-0.4787636105195086,0.9954581155312646,-0.4787636105195086
303,1.1658563613891602,4.392368316650391,130.0,-0.8721496609874773,0.9647636786647844,-0.8721496609874773
304,-4.975826740264893,3.4649722576141357,32.0,0.05006653283760769,0.9954581155312646,0.05006653283760769
305,0.23946832120418549,-0.2961679697036743,44.0,-0.09961795251506679,0.9954581155312646,-0.09961795251506679
306,-3.1126017570495605,0.24791014194488525,52.0,-0.9088658330800493,0.9647636786647844,-0.9088658330800493
307,-1.8331106901168823,-0.4406245946884155,60.0,1.361585626391981,0.9647636786647844,1.361585626391981
308,-2.164043426513672,-2.3228962421417236,40.0,0.7444718747763459,0.9647636786647844,0.7444718747763459
309,0.8759315013885498,8.016830444335938,55.0,-1.16306945040587,0.9647636786647844,-1.16306945040587
310,0.46638086438179016,-3.9685704708099365,57.0,1.1016605232284489,0.9647636786647844,1.1016605232284489
311,0.18902374804019928,4.840443134307861,171.0,-0.3200560833576341,0.9954581155312646,-0.3200560833576341
312,2.2338027954101562,3.006074905395508,46.0,-2.0466338560427735,0.9647636786647844,-2.0466338560427735
313,-2.344661235809326,-1.0205967426300049,44.0,0.559755643246931,0.9783829263042991,0.559755643246931
314,-0.8749964237213135,8.846772193908691,71.0,-0.9388897258168294,0.9647636786647844,-0.9388897258168294
315,-1.0762704610824585,9.387578010559082,72.0,-1.1997374167994121,0.9647636786647844,-1.1997374167994121
316,-1.478920817375183,0.1546754240989685,56.0,0.5208378866202523,0.9647636786647844,0.5208378866202523
317,0.7578660249710083,11.521500587463379,20.0,0.1479855455575187,0.9954581155312646,0.1479855455575187
318,-3.1427621841430664,8.449346542358398,79.0,-1.6596852658357597,0.9647636786647844,-1.6596852658357597
319,-2.353736400604248,-2.00273060798645,34.0,1.0942912804222695,0.9647636786647844,1.0942912804222695
320,0.07013755291700363,-3.4735536575317383,40.0,1.171068013497539,0.9647636786647844,1.171068013497539
321,-1.385976791381836,3.4877121448516846,55.0,-1.0388220656673572,0.9647636786647844,-1.0388220656673572
322,1.20975661277771,7.974611759185791,40.0,0.2867824429998321,0.9954581155312646,0.2867824429998321
323,-0.14030338823795319,8.127066612243652,82.0,-0.05292779288622276,0.9954581155312646,-0.05292779288622276
324,-1.1961843967437744,8.055185317993164,119.0,-0.6094580951195656,0.9647636786647844,-0.6094580951195656
325,-2.0092451572418213,5.752191543579102,73.0,-0.5952837425796713,0.9647636786647844,-0.5952837425796713
326,8.661291122436523,4.83757209777832,14.0,-0.9865319055926267,0.9647636786647844,-0.9865319055926267
327,-0.1983664631843567,-3.5282135009765625,29.0,-1.0099473179110479,0.9647636786647844,-1.0099473179110479
328,-2.5304739475250244,-0.12284652888774872,123.0,-0.4131893462102956,0.9954581155312646,-0.4131893462102956
329,1.3839765787124634,5.176299571990967,101.0,0.3132843923773019,0.9954581155312646,0.3132843923773019
330,-0.669658899307251,2.6146881580352783,34.0,-1.0688136627894353,0.9647636786647844,-1.0688136627894353
331,0.8860341310501099,4.306743144989014,41.0,-0.19533667911333144,0.9954581155312646,-0.19533667911333144
332,-1.93100905418396,11.191017150878906,28.0,-0.7443439645257566,0.9647636786647844,-0.7443439645257566
333,-3.7172632217407227,3.9080662727355957,31.0,-1.495263172835307,0.9647636786647844,-1.495263172835307
334,-3.0323379039764404,-2.881916046142578,16.0,0.9635076376488515,0.9647636786647844,0.9635076376488515
335,-3.318732738494873,3.4563097953796387,64.0,0.5660511442642724,0.9647636786647844,0.5660511442642724
336,-1.8810577392578125,11.275735855102539,40.0,-0.8838335635737958,0.9647636786647844,-0.8838335635737958
337,0.3207235336303711,6.702295303344727,145.0,-0.3121960592653969,0.9954581155312646,-0.3121960592653969
338,-0.8922039270401001,5.771790504455566,24.0,-5.435167716923447,0.9647636786647844,-5.435167716923447
339,-1.5224264860153198,3.153101682662964,75.0,-0.16400345029050256,0.9954581155312646,-0.16400345029050256
340,-4.473180770874023,9.776483535766602,23.0,0.3901038454581172,0.9954581155312646,0.3901038454581172
341,2.2639195919036865,2.2579903602600098,44.0,-1.5161129468344616,0.9647636786647844,-1.5161129468344616
342,-2.833730459213257,-1.4961029291152954,49.0,2.159733312749923,0.9647636786647844,2.159733312749923
343,0.6031922698020935,1.2194619178771973,61.0,-3.263750375331284,0.9647636786647844,-3.263750375331284
344,0.9844514727592468,-4.792317867279053,28.0,1.1792595080990989,0.9647636786647844,1.1792595080990989
345,-3.807530164718628,2.270559549331665,59.0,0.6960681892822077,0.9647636786647844,0.6960681892822077
346,-1.1538865566253662,-0.922451913356781,49.0,0.9453802450209906,0.9647636786647844,0.9453802450209906
347,-2.827540636062622,3.2390365600585938,137.0,0.2672288764490503,0.9954581155312646,0.2672288764490503
348,-1.575857162475586,10.042977333068848,50.0,-1.1381426729585988,0.9647636786647844,-1.1381426729585988
349,-2.656550407409668,0.9693539142608643,18.0,1.2462050133738496,0.9647636786647844,1.2462050133738496
350,-1.0216697454452515,13.925409317016602,28.0,-0.7316323218977554,0.9647636786647844,-0.7316323218977554
351,-0.7860294580459595,10.364917755126953,34.0,-1.9673769207150575,0.9647636786647844,-1.9673769207150575
352,-1.8737748861312866,-0.33371245861053467,129.0,0.34656332488353,0.9954581155312646,0.34656332488353
353,-0.8999115228652954,6.614415168762207,36.0,-1.1582008395678969,0.9647636786647844,-1.1582008395678969
354,-3.51788330078125,0.9926484823226929,50.0,0.9845036418875742,0.9647636786647844,0.9845036418875742
355,0.44115492701530457,4.885257720947266,55.0,-0.9082876565128415,0.9647636786647844,-0.9082876565128415
356,0.30697599053382874,-5.175116539001465,71.0,0.12417552116095301,0.9954581155312646,0.12417552116095301
357,-2.693849563598633,-0.1357588917016983,56.0,1.0258983410733378,0.9647636786647844,1.0258983410733378
358,1.28110933303833,5.108759880065918,18.0,-1.8331960520251958,0.9647636786647844,-1.8331960520251958
359,1.3262648582458496,-4.623541831970215,29.0,0.7941151866714412,0.9647636786647844,0.7941151866714412
360,-2.2285614013671875,6.24705171585083,18.0,0.5086892674312941,0.9954581155312646,0.5086892674312941
361,-0.6094590425491333,-1.7291278839111328,52.0,1.1882263511220903,0.9647636786647844,1.1882263511220903
362,-0.5931442975997925,-1.8573663234710693,53.0,1.171427887384534,0.9647636786647844,1.171427887384534
363,0.4668760597705841,-3.1806371212005615,95.0,0.8697035891588881,0.9647636786647844,0.8697035891588881
364,-0.1359938681125641,7.840329170227051,52.0,-0.5992687699353417,0.9647636786647844,-0.5992687699353417
365,-3.6973257064819336,9.143625259399414,17.0,-1.0548920171533616,0.9647636786647844,-1.0548920171533616
366,-0.15380467474460602,-2.6268651485443115,39.0,0.7049550847687104,0.9647636786647844,0.7049550847687104
367,-0.07800351083278656,4.67929220199585,37.0,0.005858261375655069,0.99737174149679,0.005858261375655069
368,-3.8600146770477295,9.219639778137207,23.0,-1.0359155183121835,0.9647636786647844,-1.0359155183121835
369,-0.3420752286911011,-3.615006446838379,66.0,-0.0498560768943495,0.9954581155312646,-0.0498560768943495
370,-4.544971466064453,0.6841809153556824,32.0,1.3079522525410903,0.9647636786647844,1.3079522525410903
371,-0.45625221729278564,-4.554568290710449,73.0,-0.30693174941112855,0.9954581155312646,-0.30693174941112855
372,2.0156874656677246,3.5729358196258545,118.0,0.49592121203329004,0.9647636786647844,0.49592121203329004
373,-4.8352370262146,0.28393736481666565,21.0,1.4758184967485504,0.9647636786647844,1.4758184967485504
374,0.5370439291000366,3.649775505065918,129.0,-0.9845623914557604,0.9647636786647844,-0.9845623914557604
375,-2.3995959758758545,-0.7767263054847717,56.0,0.21539797897893942,0.9954581155312646,0.21539797897893942
376,0.869611382484436,-2.4665133953094482,48.0,0.1513912468326329,0.9954581155312646,0.1513912468326329
377,-2.709517240524292,8.453701972961426,39.0,-1.2801940787824262,0.9647636786647844,-1.2801940787824262
378,-3.553145170211792,8.758851051330566,44.0,0.16815002971533452,0.9954581155312646,0.16815002971533452
379,0.7774702906608582,8.113279342651367,24.0,0.06129509784998883,0.9954581155312646,0.06129509784998883
380,1.0393109321594238,0.14731934666633606,32.0,-5.216636865165916,0.9647636786647844,-5.216636865165916
381,0.17363359034061432,11.178895950317383,20.0,-0.8491172536190459,0.9647636786647844,-0.8491172536190459
382,-4.321473598480225,3.1413722038269043,56.0,-0.26169705933545556,0.9954581155312646,-0.26169705933545556
383,0.11950277537107468,6.832388877868652,86.0,0.2350508889228409,0.9954581155312646,0.2350508889228409
384,0.6982550621032715,-5.3018879890441895,34.0,-0.5893914371276632,0.9783829263042991,-0.5893914371276632
385,-3.0629096031188965,-0.9937897324562073,20.0,0.9759983978548444,0.9647636786647844,0.9759983978548444
386,-3.905433416366577,2.9434704780578613,27.0,1.1157231112647858,0.9647636786647844,1.1157231112647858
387,-2.3876688480377197,-1.3780837059020996,63.0,1.0147509666878487,0.9647636786647844,1.0147509666878487
388,-1.6499179601669312,6.591680526733398,95.0,-1.3058249262966095,0.9647636786647844,-1.3058249262966095
389,-1.4111063480377197,8.269309043884277,26.0,-0.8936816981211462,0.9647636786647844,-0.8936816981211462
390,-0.5059999227523804,9.563343048095703,48.0,-2.0619709882259074,0.9647636786647844,-2.0619709882259074
391,-0.24626438319683075,2.6627743244171143,33.0,-1.2128388577096465,0.9647636786647844,-1.2128388577096465
392,2.1619248390197754,2.463850736618042,66.0,-0.5153580673117042,0.9647636786647844,-0.5153580673117042
393,-2.18280291557312,6.509652137756348,97.0,-1.8897205176703693,0.9647636786647844,-1.8897205176703693
394,-3.7386159896850586,3.1377642154693604,95.0,0.7487811181040652,0.9647636786647844,0.7487811181040652
395,-0.4106377065181732,-4.579812526702881,35.0,0.11541988451285375,0.9954581155312646,0.11541988451285375
396,2.347496271133423,3.0323171615600586,82.0,-0.7872473730683082,0.9647636786647844,-0.7872473730683082
397,-0.5444043278694153,7.02466344833374,70.0,-0.3130359016336132,0.9954581155312646,-0.3130359016336132
398,1.449540615081787,-2.665379524230957,28.0,-2.6097993998358273,0.9647636786647844,-2.6097993998358273
399,2.179978132247925,0.8699527978897095,31.0,-0.750406305646888,0.9647636786647844,-0.750406305646888
400,-2.5779480934143066,11.853907585144043,21.0,-2.7444614406911674,0.9647636786647844,-2.7444614406911674
401,-3.2618298530578613,1.0877052545547485,36.0,0.8324681133806233,0.9647636786647844,0.8324681133806233
402,1.214711308479309,7.82102108001709,106.0,-0.9841824003516922,0.9647636786647844,-0.9841824003516922
403,2.4386918544769287,4.4632768630981445,47.0,-2.666122023522504,0.9647636786647844,-2.666122023522504
404,0.5913562178611755,12.428459167480469,21.0,0.4533187316606747,0.9954581155312646,0.4533187316606747
405,-0.03146637603640556,9.089591979980469,43.0,-1.4985910094831731,0.9647636786647844,-1.4985910094831731
406,1.3793202638626099,1.098931074142456,51.0,-0.9027650168430105,0.9647636786647844,-0.9027650168430105
407,-1.4497371912002563,10.59058666229248,54.0,-0.2557309714506979,0.9954581155312646,-0.2557309714506979
408,1.5987961292266846,-3.0999839305877686,25.0,-1.5256666493562725,0.9647636786647844,-1.5256666493562725
409,-0.5827891826629639,3.565018653869629,138.0,0.2059793215111674,0.9954581155312646,0.2059793215111674
410,-2.7981786727905273,3.6216554641723633,25.0,-0.5261794137950572,0.9954581155312646,-0.5261794137950572
411,0.8841351270675659,10.307496070861816,18.0,-4.8679160064742595,0.9647636786647844,-4.8679160064742595
412,0.8398734927177429,-1.1534076929092407,46.0,1.043013930873457,0.9647636786647844,1.043013930873457
413,0.15931934118270874,3.3174028396606445,39.0,-0.3922562019921378,0.9954581155312646,-0.3922562019921378
414,-1.3960539102554321,-4.715975284576416,56.0,-0.09143461509753956,0.9954581155312646,-0.09143461509753956
415,-1.101833462715149,10.298863410949707,34.0,-1.9130850947890234,0.9647636786647844,-1.9130850947890234
416,-4.4055352210998535,3.252138614654541,42.0,0.9748967772868107,0.9647636786647844,0.9748967772868107
417,-0.30160045623779297,8.087651252746582,47.0,-0.5805219150744003,0.9783829263042991,-0.5805219150744003
418,-3.618974208831787,1.1498141288757324,26.0,0.5312917803739609,0.9954581155312646,0.5312917803739609
419,0.5891567468643188,-1.0281634330749512,51.0,1.4730394805204778,0.9647636786647844,1.4730394805204778
420,0.20968259871006012,-4.186567783355713,66.0,-0.03049768594637882,0.9954581155312646,-0.03049768594637882
421,-0.4604282081127167,7.605737209320068,44.0,-0.921693512639106,0.9647636786647844,-0.921693512639106
422,-1.821272611618042,-4.2575297355651855,33.0,1.8098328486723154,0.9647636786647844,1.8098328486723154
423,-3.584543228149414,1.0916821956634521,85.0,1.3468438143111914,0.9647636786647844,1.3468438143111914
424,-2.027956962585449,13.263875961303711,29.0,-3.157879923486678,0.9647636786647844,-3.157879923486678
425,0.2314298301935196,1.334774136543274,39.0,-1.7915149832382318,0.9647636786647844,-1.7915149832382318
426,0.9372895359992981,7.2990241050720215,78.0,-0.575040595970541,0.9647636786647844,-0.575040595970541
427,-0.9981659054756165,8.191252708435059,55.0,-1.2167017222344552,0.9647636786647844,-1.2167017222344552
428,-0.7931192517280579,11.234709739685059,83.0,-1.7218974178808235,0.9647636786647844,-1.7218974178808235
429,-0.8453605771064758,12.491902351379395,45.0,-0.6635666800391534,0.9647636786647844,-0.6635666800391534
430,1.2336353063583374,2.8824853897094727,50.0,0.5784255123749186,0.9647636786647844,0.5784255123749186
431,-0.03596605733036995,-1.8684272766113281,77.0,1.097494215526571,0.9647636786647844,1.097494215526571
432,-0.2798261046409607,6.646310806274414,66.0,-0.47474153635597716,0.9647636786647844,-0.47474153635597716
433,-0.9823392033576965,-4.265836715698242,53.0,1.7539868297871966,0.9647636786647844,1.7539868297871966
434,0.8902472257614136,-2.711479663848877,68.0,0.7655131865826963,0.9647636786647844,0.7655131865826963
435,2.4958505630493164,8.931407928466797,25.0,-1.5547804951125461,0.9647636786647844,-1.5547804951125461
436,0.4300408959388733,-3.8621253967285156,45.0,0.8029317648496719,0.9647636786647844,0.8029317648496719
437,-0.9735980033874512,5.550253868103027,22.0,-0.33809729554572615,0.9954581155312646,-0.33809729554572615
438,1.1737829446792603,-1.8775628805160522,59.0,0.2589328384380467,0.9954581155312646,0.2589328384380467
439,-2.63093638420105,9.920855522155762,23.0,0.26215627709101375,0.9954581155312646,0.26215627709101375
440,-0.6722667813301086,7.321327209472656,63.0,-1.950763845342998,0.9647636786647844,-1.950763845342998
441,2.524954080581665,2.7499260902404785,54.0,-2.5940101244476854,0.9647636786647844,-2.5940101244476854
442,2.3224453926086426,-1.7562726736068726,49.0,-0.6642642481806744,0.9647636786647844,-0.6642642481806744
443,0.19979523122310638,-3.8303236961364746,47.0,0.047572817794702196,0.9954581155312646,0.047572817794702196
444,-0.8646100759506226,7.135896682739258,81.0,-0.6035951998330586,0.9647636786647844,-0.6035951998330586
445,1.6219593286514282,3.4556100368499756,55.0,0.4842504423096697,0.9954581155312646,0.4842504423096697
446,0.7510270476341248,7.667526721954346,44.0,-1.5248778055937788,0.9647636786647844,-1.5248778055937788
447,-0.7520377039909363,10.269350051879883,84.0,-1.9211290013430065,0.9647636786647844,-1.9211290013430065
448,0.8879070281982422,-4.173266887664795,36.0,0.29652881950958626,0.9954581155312646,0.29652881950958626
449,-0.6403243541717529,10.336925506591797,84.0,-1.748158155986124,0.9647636786647844,-1.748158155986124
450,-2.4223427772521973,1.449150562286377,76.0,1.1090065208765267,0.9647636786647844,1.1090065208765267
451,-1.5640945434570312,9.651826858520508,59.0,-1.8083519600826758,0.9647636786647844,-1.8083519600826758
452,1.2406750917434692,5.186428070068359,42.0,0.2048657895528992,0.9954581155312646,0.2048657895528992
453,-1.5425190925598145,-0.5352677702903748,70.0,-0.2625143392911845,0.9954581155312646,-0.2625143392911845
454,-0.4337063431739807,5.8680548667907715,101.0,0.9286675598720497,0.9647636786647844,0.9286675598720497
455,-3.788872718811035,9.697062492370605,32.0,-1.4271468380863004,0.9647636786647844,-1.4271468380863004
456,-0.7439213395118713,9.440544128417969,44.0,-1.7915400803447803,0.9647636786647844,-1.7915400803447803
457,1.0566606521606445,5.4302754402160645,27.0,0.6938090350680945,0.9647636786647844,0.6938090350680945
458,-1.738154411315918,-2.377561569213867,50.0,0.13023140900604888,0.9954581155312646,0.13023140900604888
459,1.734774112701416,4.391467571258545,38.0,0.016668971895376274,0.99737174149679,0.016668971895376274
460,-3.765223503112793,3.0220398902893066,135.0,0.3421408909747028,0.9954581155312646,0.3421408909747028
461,-0.1985742747783661,-2.804623603820801,59.0,0.5611688420294195,0.9647636786647844,0.5611688420294195
462,-3.2543725967407227,10.559746742248535,18.0,-1.6226372286721935,0.9647636786647844,-1.6226372286721935
463,-1.3116793632507324,-2.1521079540252686,69.0,0.505864002770364,0.9647636786647844,0.505864002770364
464,-0.7897812724113464,6.495218276977539,65.0,-0.0676667854912387,0.9954581155312646,-0.0676667854912387
465,-1.228358507156372,7.463232040405273,23.0,0.680372332958574,0.9647636786647844,0.680372332958574
466,-0.8710798025131226,11.956828117370605,46.0,-0.3364274894249946,0.9954581155312646,-0.3364274894249946
467,2.740978240966797,5.630642414093018,26.0,0.3474149788113569,0.9954581155312646,0.3474149788113569
468,-0.1940440535545349,-4.5516815185546875,71.0,-0.5686194092528583,0.9647636786647844,-0.5686194092528583
469,0.8606563806533813,-4.006489276885986,79.0,-0.8374870126691395,0.9647636786647844,-0.8374870126691395
470,1.2489217519760132,-5.33998966217041,26.0,-0.4346236517688405,0.9954581155312646,-0.4346236517688405
471,0.24899114668369293,4.10086727142334,117.0,0.06392851011867048,0.9954581155312646,0.06392851011867048
472,-0.6106381416320801,-1.1604795455932617,43.0,1.121528816787038,0.9647636786647844,1.121528816787038
473,0.15500116348266602,-5.369398593902588,37.0,-0.6329185592289607,0.9665621202069604,-0.6329185592289607
474,-1.4035110473632812,-2.893054723739624,49.0,0.80805032780847,0.9647636786647844,0.80805032780847
475,-0.1556486040353775,9.021233558654785,77.0,-0.4444285076212063,0.9883051416646925,-0.4444285076212063
476,-3.6700198650360107,10.701251983642578,27.0,-1.0999704339969627,0.9647636786647844,-1.0999704339969627
477,-0.28912001848220825,6.214712619781494,100.0,-1.395043102585182,0.9647636786647844,-1.395043102585182
478,-3.124039888381958,1.8782309293746948,24.0,0.6038624831268085,0.9783829263042991,0.6038624831268085
479,-1.9633857011795044,11.301159858703613,23.0,-2.6965633411067014,0.9647636786647844,-2.6965633411067014
480,2.176522970199585,-0.4165166914463043,42.0,-0.8740469107271044,0.9647636786647844,-0.8740469107271044
481,-1.4697753190994263,6.268939018249512,47.0,-0.7562031077991169,0.9647636786647844,-0.7562031077991169
482,-0.0640268325805664,5.835212707519531,106.0,0.32573295921808587,0.9954581155312646,0.32573295921808587
483,-0.41355663537979126,7.753292083740234,114.0,-0.8041323785806491,0.9647636786647844,-0.8041323785806491
484,-1.0387338399887085,6.357017993927002,38.0,-0.14941720379179776,0.9954581155312646,-0.14941720379179776
485,0.3268246054649353,7.079517364501953,185.0,-0.4996685751679761,0.9647636786647844,-0.4996685751679761
486,-4.731137752532959,3.210325241088867,25.0,1.6806577496688022,0.9647636786647844,1.6806577496688022
487,-0.7842299938201904,7.853741645812988,22.0,-2.096252379246785,0.9647636786647844,-2.096252379246785
488,-0.6657031774520874,11.057474136352539,39.0,-3.16954221656061,0.9647636786647844,-3.16954221656061
489,-2.027614116668701,6.68230676651001,142.0,-0.31352739072868535,0.9954581155312646,-0.31352739072868535
490,-0.6145536303520203,10.6377592086792,35.0,-0.9993847439499476,0.9647636786647844,-0.9993847439499476
491,-0.5219289660453796,7.126910209655762,57.0,-1.304257243167565,0.9647636786647844,-1.304257243167565
492,0.8484194874763489,5.612441539764404,58.0,-1.1632238403745339,0.9647636786647844,-1.1632238403745339
493,-1.0607749223709106,-2.031824827194214,82.0,0.8329179383319046,0.9647636786647844,0.8329179383319046
494,2.7588870525360107,-0.43086057901382446,68.0,-0.83277399364312,0.9647636786647844,-0.83277399364312
495,-0.7088838815689087,-0.8830446600914001,64.0,1.024570952396962,0.9647636786647844,1.024570952396962
