x,y,n_genes,total_counts,pct_mt,doublet_score
1.4646254777908325,21.089277267456055,531.0,1306.0,10.872894287109375,0.012419503219871206
2.101604700088501,20.079111099243164,804.0,1956.0,10.685070991516113,0.024186324275903257
2.323221206665039,18.280580520629883,763.0,1842.0,9.826275825500488,0.01909115353589675
3.787992238998413,20.407751083374023,542.0,1135.0,9.162996292114258,0.007692307692307693
1.811525821685791,18.665184020996094,522.0,1136.0,11.795774459838867,0.02718078381795196
-0.42403849959373474,20.032752990722656,974.0,3026.0,17.11830711364746,0.01909115353589675
0.9645580649375916,19.492496490478516,627.0,1451.0,14.12818717956543,0.029840848806366057
1.1367394924163818,17.807682037353516,936.0,2564.0,12.168486595153809,0.02718078381795196
2.0657825469970703,18.491403579711914,985.0,2402.0,10.07493782043457,0.030547163477677067
9.089380264282227,10.319061279296875,501.0,819.0,5.25030517578125,0.05647517039922104
3.3628382682800293,17.999948501586914,696.0,1756.0,7.630979061126709,0.025941939468807903
0.14192207157611847,16.340232849121094,685.0,1587.0,15.879016876220703,0.08200890019071838
0.816872239112854,17.772829055786133,761.0,1695.0,13.510324478149414,0.04712494595763078
2.4955999851226807,18.701318740844727,823.0,2196.0,10.610200881958008,0.03355704697986578
-0.5132044553756714,17.933813095092773,2137.0,6807.0,12.692816734313965,0.03201376936316695
0.7843962907791138,18.259328842163086,1098.0,3274.0,11.667684555053711,0.050862851952770204
2.993656635284424,19.464580535888672,704.0,1574.0,9.021600723266602,0.04712494595763078
